,Absolute_Path,Label,Width,Height,Channels,Numerical
1334,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0334.jpg,dog,320,480,3,1
1335,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0335.jpg,dog,309,480,3,1
1336,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0336.jpg,dog,319,480,3,1
1337,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0337.jpg,dog,270,480,3,1
1338,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0338.jpg,dog,320,480,3,1
1339,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0339.jpg,dog,320,479,3,1
1340,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0340.jpg,dog,270,480,3,1
1341,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0341.jpg,dog,320,480,3,1
1342,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0342.jpg,dog,320,480,3,1
1343,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0343.jpg,dog,300,480,3,1
1344,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0344.jpg,dog,251,480,3,1
1345,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0345.jpg,dog,320,476,3,1
1346,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0346.jpg,dog,312,480,3,1
1347,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0347.jpg,dog,320,434,3,1
1348,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0348.jpg,dog,300,480,3,1
1349,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0349.jpg,dog,320,479,3,1
1350,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0350.jpg,dog,320,427,3,1
1351,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0351.jpg,dog,300,480,3,1
1352,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0352.jpg,dog,270,480,3,1
1353,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0353.jpg,dog,320,480,3,1
1354,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0354.jpg,dog,300,480,3,1
1355,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0355.jpg,dog,270,480,3,1
1356,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0356.jpg,dog,320,427,3,1
1357,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0357.jpg,dog,320,466,3,1
1358,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0358.jpg,dog,300,480,3,1
1359,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0359.jpg,dog,320,426,3,1
1360,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0360.jpg,dog,320,480,3,1
1361,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0361.jpg,dog,320,427,3,1
1362,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0362.jpg,dog,319,480,3,1
1363,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0363.jpg,dog,320,400,3,1
1364,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0364.jpg,dog,320,409,3,1
1365,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0365.jpg,dog,320,480,3,1
1366,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0366.jpg,dog,320,480,3,1
1367,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0367.jpg,dog,320,480,3,1
1368,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0368.jpg,dog,300,480,3,1
1369,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0369.jpg,dog,320,422,3,1
1370,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0370.jpg,dog,300,480,3,1
1371,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0371.jpg,dog,300,480,3,1
1372,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0372.jpg,dog,320,466,3,1
1373,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0373.jpg,dog,300,480,3,1
1374,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0374.jpg,dog,300,480,3,1
1375,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0375.jpg,dog,320,305,3,1
1376,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0376.jpg,dog,318,480,3,1
1377,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0377.jpg,dog,317,480,3,1
1378,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0378.jpg,dog,320,450,3,1
1379,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0379.jpg,dog,312,480,3,1
1380,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0380.jpg,dog,320,427,3,1
1381,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0381.jpg,dog,320,443,3,1
1382,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0382.jpg,dog,300,480,3,1
1383,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0383.jpg,dog,320,480,3,1
1384,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0384.jpg,dog,300,480,3,1
1385,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0385.jpg,dog,320,407,3,1
1386,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0386.jpg,dog,320,320,3,1
1387,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0387.jpg,dog,300,480,3,1
1388,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0388.jpg,dog,320,427,3,1
1389,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0389.jpg,dog,320,213,3,1
1390,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0390.jpg,dog,300,480,3,1
1391,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0391.jpg,dog,320,480,3,1
1392,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0392.jpg,dog,320,480,3,1
1393,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0393.jpg,dog,320,480,3,1
1394,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0394.jpg,dog,320,448,3,1
1395,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0395.jpg,dog,274,480,3,1
1396,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0396.jpg,dog,320,469,3,1
1397,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0397.jpg,dog,307,480,3,1
1398,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0398.jpg,dog,270,480,3,1
1399,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0399.jpg,dog,320,291,3,1
1400,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0400.jpg,dog,300,480,3,1
1401,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0401.jpg,dog,320,400,3,1
1402,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0402.jpg,dog,300,480,3,1
1403,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0403.jpg,dog,319,480,3,1
1404,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0404.jpg,dog,320,480,3,1
1405,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0405.jpg,dog,320,480,3,1
1406,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0406.jpg,dog,320,365,3,1
1407,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0407.jpg,dog,320,427,3,1
1408,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0408.jpg,dog,300,480,3,1
1409,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0409.jpg,dog,300,480,3,1
1410,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0410.jpg,dog,270,480,3,1
1411,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0411.jpg,dog,300,480,3,1
1412,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0412.jpg,dog,270,480,3,1
1413,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0413.jpg,dog,320,427,3,1
1414,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0414.jpg,dog,306,480,3,1
1415,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0415.jpg,dog,320,480,3,1
1416,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0416.jpg,dog,270,480,3,1
1417,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0417.jpg,dog,307,480,3,1
1418,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0418.jpg,dog,300,480,3,1
1419,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0419.jpg,dog,270,480,3,1
1420,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0420.jpg,dog,300,480,3,1
1421,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0421.jpg,dog,320,480,3,1
1422,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0422.jpg,dog,320,243,3,1
1423,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0423.jpg,dog,320,320,3,1
1424,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0424.jpg,dog,318,480,3,1
1425,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0425.jpg,dog,320,480,3,1
1426,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0426.jpg,dog,320,427,3,1
1427,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0427.jpg,dog,320,256,3,1
1428,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0428.jpg,dog,320,480,3,1
1429,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0429.jpg,dog,320,240,3,1
1430,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0430.jpg,dog,270,480,3,1
1431,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0431.jpg,dog,320,427,3,1
1432,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0432.jpg,dog,320,480,3,1
1433,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0433.jpg,dog,320,307,3,1
1434,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0434.jpg,dog,320,427,3,1
1435,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0435.jpg,dog,320,479,3,1
1436,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0436.jpg,dog,320,427,3,1
1437,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0437.jpg,dog,300,480,3,1
1438,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0438.jpg,dog,270,480,3,1
1439,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0439.jpg,dog,320,206,3,1
1440,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0440.jpg,dog,320,480,3,1
1441,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0441.jpg,dog,300,480,3,1
1442,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0442.jpg,dog,320,427,3,1
1443,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0443.jpg,dog,320,441,3,1
1444,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0444.jpg,dog,320,436,3,1
1445,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0445.jpg,dog,300,480,3,1
1446,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0446.jpg,dog,319,480,3,1
1447,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0447.jpg,dog,320,480,3,1
1448,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0448.jpg,dog,320,320,3,1
1449,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0449.jpg,dog,320,453,3,1
1450,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0450.jpg,dog,319,480,3,1
1451,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0451.jpg,dog,320,427,3,1
1452,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0452.jpg,dog,241,480,3,1
1453,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0453.jpg,dog,308,480,3,1
1454,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0454.jpg,dog,300,480,3,1
1455,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0455.jpg,dog,320,420,3,1
1456,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0456.jpg,dog,320,430,3,1
1457,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0457.jpg,dog,306,480,3,1
1458,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0458.jpg,dog,320,480,3,1
1459,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0459.jpg,dog,300,480,3,1
1460,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0460.jpg,dog,320,320,3,1
1461,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0461.jpg,dog,270,480,3,1
1462,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0462.jpg,dog,300,480,3,1
1463,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0463.jpg,dog,320,427,3,1
1464,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0464.jpg,dog,300,480,3,1
1465,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0465.jpg,dog,320,480,3,1
1466,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0466.jpg,dog,281,480,3,1
1467,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0467.jpg,dog,320,449,3,1
1468,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0468.jpg,dog,320,480,3,1
1469,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0469.jpg,dog,300,480,3,1
1470,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0470.jpg,dog,286,480,3,1
1471,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0471.jpg,dog,300,480,3,1
1472,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0472.jpg,dog,320,427,3,1
1473,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0473.jpg,dog,320,451,3,1
1474,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0474.jpg,dog,319,480,3,1
1475,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0475.jpg,dog,297,480,3,1
1476,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0476.jpg,dog,270,480,3,1
1477,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0477.jpg,dog,270,480,3,1
1478,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0478.jpg,dog,320,427,3,1
1479,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0479.jpg,dog,320,400,3,1
1480,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0480.jpg,dog,300,480,3,1
1481,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0481.jpg,dog,320,298,3,1
1482,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0482.jpg,dog,300,480,3,1
1483,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0483.jpg,dog,320,480,3,1
1484,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0484.jpg,dog,320,427,3,1
1485,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0485.jpg,dog,280,480,3,1
1486,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0486.jpg,dog,320,213,3,1
1487,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0487.jpg,dog,306,480,3,1
1488,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0488.jpg,dog,320,445,3,1
1489,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0489.jpg,dog,300,480,3,1
1490,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0490.jpg,dog,300,480,3,1
1491,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0491.jpg,dog,270,480,3,1
1492,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0492.jpg,dog,320,410,3,1
1493,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0493.jpg,dog,320,480,3,1
1494,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0494.jpg,dog,320,290,3,1
1495,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0495.jpg,dog,320,427,3,1
1496,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0496.jpg,dog,306,480,3,1
1497,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0497.jpg,dog,320,474,3,1
1498,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0498.jpg,dog,300,480,3,1
1499,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0499.jpg,dog,300,480,3,1
1500,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0500.jpg,dog,300,480,3,1
1501,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0501.jpg,dog,306,480,3,1
1502,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0502.jpg,dog,320,480,3,1
1503,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0503.jpg,dog,320,480,3,1
1504,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0504.jpg,dog,320,357,3,1
1505,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0505.jpg,dog,320,478,3,1
1506,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0506.jpg,dog,288,480,3,1
1507,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0507.jpg,dog,320,480,3,1
1508,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0508.jpg,dog,320,320,3,1
1509,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0509.jpg,dog,318,480,3,1
1510,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0510.jpg,dog,270,480,3,1
1511,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0511.jpg,dog,270,480,3,1
1512,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0512.jpg,dog,320,415,3,1
1513,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0513.jpg,dog,320,480,3,1
1514,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0514.jpg,dog,300,480,3,1
1515,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0515.jpg,dog,320,427,3,1
1516,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0516.jpg,dog,320,480,3,1
1517,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0517.jpg,dog,320,427,3,1
1518,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0518.jpg,dog,320,427,3,1
1519,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0519.jpg,dog,270,480,3,1
1520,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0520.jpg,dog,320,386,3,1
1521,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0521.jpg,dog,279,480,3,1
1522,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0522.jpg,dog,307,480,3,1
1523,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0523.jpg,dog,320,257,3,1
1524,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0524.jpg,dog,300,480,3,1
1525,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0525.jpg,dog,320,332,3,1
1526,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0526.jpg,dog,270,480,3,1
1527,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0527.jpg,dog,300,480,3,1
1528,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0528.jpg,dog,320,231,3,1
1529,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0529.jpg,dog,320,480,3,1
1530,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0530.jpg,dog,320,220,3,1
1531,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0531.jpg,dog,320,427,3,1
1532,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0532.jpg,dog,320,480,3,1
1533,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0533.jpg,dog,300,480,3,1
1534,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0534.jpg,dog,320,427,3,1
1535,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0535.jpg,dog,320,212,3,1
1536,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0536.jpg,dog,320,480,3,1
1537,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0537.jpg,dog,320,320,3,1
1538,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0538.jpg,dog,270,480,3,1
1539,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0539.jpg,dog,319,480,3,1
1540,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0540.jpg,dog,320,451,3,1
1541,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0541.jpg,dog,320,478,3,1
1542,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0542.jpg,dog,270,480,3,1
1543,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0543.jpg,dog,320,480,3,1
1544,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0544.jpg,dog,320,359,3,1
1545,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0545.jpg,dog,320,388,3,1
1546,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0546.jpg,dog,270,480,3,1
1547,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0547.jpg,dog,270,480,3,1
1548,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0548.jpg,dog,320,427,3,1
1549,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0549.jpg,dog,320,427,3,1
1550,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0550.jpg,dog,320,320,3,1
1551,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0551.jpg,dog,320,320,3,1
1552,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0552.jpg,dog,320,203,3,1
1553,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0553.jpg,dog,320,480,3,1
1554,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0554.jpg,dog,300,480,3,1
1555,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0555.jpg,dog,320,480,3,1
1556,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0556.jpg,dog,320,479,3,1
1557,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0557.jpg,dog,320,461,3,1
1558,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0558.jpg,dog,320,480,3,1
1559,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0559.jpg,dog,320,426,3,1
1560,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0560.jpg,dog,270,480,3,1
1561,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0561.jpg,dog,270,480,3,1
1562,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0562.jpg,dog,320,320,3,1
1563,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0563.jpg,dog,320,427,3,1
1564,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0564.jpg,dog,320,480,3,1
1565,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0565.jpg,dog,311,480,3,1
1566,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0566.jpg,dog,320,320,3,1
1567,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0567.jpg,dog,300,480,3,1
1568,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0568.jpg,dog,320,480,3,1
1569,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0569.jpg,dog,320,480,3,1
1570,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0570.jpg,dog,319,480,3,1
1571,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0571.jpg,dog,320,427,3,1
1572,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0572.jpg,dog,241,480,3,1
1573,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0573.jpg,dog,308,480,3,1
1574,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0574.jpg,dog,300,480,3,1
1575,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0575.jpg,dog,320,420,3,1
1576,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0576.jpg,dog,320,430,3,1
1577,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0577.jpg,dog,306,480,3,1
1578,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0578.jpg,dog,320,480,3,1
1579,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0579.jpg,dog,300,480,3,1
1580,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0580.jpg,dog,320,320,3,1
1581,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0581.jpg,dog,270,480,3,1
1582,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0582.jpg,dog,300,480,3,1
1583,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0583.jpg,dog,320,427,3,1
1584,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0584.jpg,dog,300,480,3,1
1585,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0585.jpg,dog,320,480,3,1
1586,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0586.jpg,dog,281,480,3,1
1587,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0587.jpg,dog,320,449,3,1
1588,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0588.jpg,dog,320,480,3,1
1589,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0589.jpg,dog,300,480,3,1
1590,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0590.jpg,dog,286,480,3,1
1591,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0591.jpg,dog,300,480,3,1
1592,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0592.jpg,dog,320,427,3,1
1593,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0593.jpg,dog,320,451,3,1
1594,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0594.jpg,dog,319,480,3,1
1595,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0595.jpg,dog,297,480,3,1
1596,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0596.jpg,dog,270,480,3,1
